smiles,qed,sa,molwt,clogp,novel,scaffold
C=CC=CC=CC=COCCCOc1ccc(C[CH][C@@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)C)cc1,0.1543370865376908,4.1,530.0850000000003,4.124790000000003,True,O=C(C[CH]Cc1ccccc1)N1CCCC1
C=CC[C@@H]1[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N(Cc2ccccc2)C(=O)N1CC=CC=CC,0.445059503487281,3.95,446.5910000000002,4.334300000000003,True,O=C1NCCC[C@@H](Cc2ccccc2)N1Cc1ccccc1
C=CC=CCN1C(=O)N(C/C=C/CCCO)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.2404640874469631,4.050000000000001,490.6440000000002,3.7393000000000023,True,O=C1N[C@H](Cc2ccccc2)CC[C@@H](Cc2ccccc2)N1
CC=CC=CC[CH]NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(C)=O,0.1243112012499315,4.2,465.5310000000002,-1.5781099999999944,True,
CC=CC=CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[CH]C(=O)OCC,0.1348496897607329,4.15,473.5500000000002,-0.1182099999999963,True,c1ccccc1
[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@@H]1C(=O)NC(C)(C)C,0.6075240034510159,4.050000000000001,441.616,2.58129,True,c1ccc(CCCCN2CC[C@@H]3CCCC[C@@H]3C2)cc1
CC[CH]C(=O)N[C@H](Cc1ccccc1)[P@](=O)(OC)N1CCC[C@H]1C(=O)N[CH]C(C)CC,0.4725630464059419,4.1,449.53200000000015,3.913680000000002,True,O=[PH](CCc1ccccc1)N1CCCC1
CC(C)CN(C=O)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H](C)C1=NC=C[SH]1S,0.2355647337579943,4.2,453.6300000000001,2.9170000000000016,True,O=C(NCCc1ccccc1)OCC1=NC=CS1
C[CH]C[C@H](O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)N(C)CCC=CC=CC(C)=O,0.3319077465661168,3.85,428.55300000000017,2.42199,True,c1ccccc1
CCC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[CH]CC=CC=COCCOCCOC,0.1828527741555014,3.85,476.6340000000003,4.607390000000004,True,c1ccccc1
C#CC=CC=CCN[C@H](Cc1cccc(-c2cc[nH]n2)c1)[C@H](O)[C@@H](O)[CH]CCC=CC=CC#N,0.1505893033585389,3.9,455.58200000000016,3.665270000000002,True,c1ccc(-c2cc[nH]n2)cc1
C[C@H](O)c1cccc(CN([CH]Cc2cccc(O)c2)C(=O)NCCC=CC=CC(N)=O)c1,0.2455337775510812,4.0,436.53200000000015,3.349390000000002,True,[CH](Cc1ccccc1)NCc1ccccc1
CC=CC=CO[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C](C)CCCN(C=O)CC(C)(C)C,0.1970205029363713,3.75,443.6080000000004,4.017790000000003,True,c1ccccc1
CC(=O)C[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC1c2ccccc2C[C@H]1OCN,0.4098987355951996,4.2,472.58500000000026,4.118400000000002,True,O=C(CCc1ccc(OCc2ccccc2)cc1)NC1CCc2ccccc21
C=CCS[CH][C@H](O)[C@H](O)[C@@H](O)[C@@H](Sc1ccc(Cl)cc1)C(=O)NC1c2ccccc2C[C@H]1O,0.1802295577067431,4.3500000000000005,509.0690000000001,2.7388900000000005,True,O=C(CSc1ccccc1)NC1CCc2ccccc21
CC[C@@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(C)cc1O)S(C)(=O)=O,0.4760142120524601,4.1,462.61200000000025,2.710320000000001,True,O=C(NCCc1ccccc1)c1ccccc1
O=C(Cc1cccc2ccccc12)OCCSCc1ccccc1,0.4552007535554482,3.75,336.456,4.858900000000005,True,O=C(Cc1cccc2ccccc12)OCCSCc1ccccc1
CC[C@H](C)[CH]NC(=O)CNC(=O)CCCCCCCCCCCCCCC(=O)N[CH]CC(N)=O,0.1643831862601772,3.8,480.6940000000004,4.041480000000002,True,
C=CC[C@H](N)C(=O)N(CC=C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)[C@@H](C)CC,0.2709229367901939,3.9,438.5690000000003,0.7491000000000033,True,
CCC=CC=CC=CCN[CH][C@H](NC(=O)Cc1ccccc1O)C(=O)N[C@H](C=O)Cc1ccccc1,0.1750147882057859,4.0,488.6080000000002,3.1758900000000017,True,O=C(CNC(=O)Cc1ccccc1)NCCc1ccccc1
CC[C@H](C)NC(=O)[C@@H](NC(C)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(N)=O,0.1375442598927539,4.4,443.4610000000002,-4.388499999999998,True,
CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC=CC=CCOCCCC(=O)N[CH]C=O,0.0475934278614419,3.6,575.8990000000003,9.048290000000003,True,
C=CCC(=O)/C1=C/CNCCCCCOc2c(O)cccc2C1=O,0.6586532117572608,3.8,329.39600000000013,2.798800000000001,True,O=C1C=CCNCCCCCOc2ccccc21
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H]1CCC(=O)NO1,0.5338897816794412,4.1,362.4300000000001,-0.2239999999999986,True,O=C1CC[C@@H](CCc2ccccc2)ON1
CCCCCC(=O)N[C@@H](CC1CCCCC1)C(O)C(O)[C@H](C(=O)N[CH][C@@H](C)CC)C(C)C,0.2772318048666884,3.75,453.6880000000005,4.339990000000003,True,C1CCCCC1
[CH][C@@H](O)[C@@H](Cc1ccccc1)N(Cc1cccc(N)c1)C(=O)NCCC=C(F)C=CC#N,0.2291260105086831,4.0,434.51500000000016,3.786970000000002,True,c1ccc(CCNCc2ccccc2)cc1
CONC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)NCCC(N)=O,0.2095090734854966,4.4,489.5250000000002,-0.4517999999999966,True,c1ccc(COCCCCOCc2ccccc2)cc1
O=C(C=CC=CCCNC(=O)NCc1cccc(C(=O)Nc2nccs2)c1)Nc1ncc[nH]1,0.1777712007718682,4.550000000000001,465.53900000000016,3.0589000000000004,True,O=C(C=CC=CCCNC(=O)NCc1cccc(C(=O)Nc2nccs2)c1)Nc1ncc[nH]1
C=CC=CC=CCO[CH][C@H](O)[C@@H](O)[C@@H](NC(=O)COc1ccc(C#N)cc1)C(=O)N[CH]OC,0.2196769969968111,4.15,457.4830000000001,0.5023600000000008,True,c1ccccc1
C[CH][C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)C,0.4838474300224136,4.050000000000001,432.5440000000001,3.3017900000000013,True,O=C(CNC(=O)c1ccc2ccccc2n1)NCCc1ccccc1
CCCCCC(CC(=O)C(SC/C=C/c1ccccc1)=C(O)O)c1ccccc1,0.2237122522731828,3.7,410.5790000000001,7.041400000000007,True,C=C(SC/C=C/c1ccccc1)C(=O)CCc1ccccc1
CCCSCOC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@@H](CCC)C(=O)N[CH]C(C)C,0.2265006338258829,4.05,480.6510000000003,3.0043900000000026,True,c1ccccc1
CC1CN([C@H](CO)CCCCNC(=O)N(Cc2ccccc2)Cc2cccc(OCO)c2)C1,0.3190449044336912,4.15,455.5990000000001,3.2099000000000024,True,O=C(NCCCCCN1CCC1)N(Cc1ccccc1)Cc1ccccc1
C=CC(=C(C=CC)SC1=C(O)OC(CCc2cncs2)(C(C)C)CC1=O)C(C)(C)C,0.4354954442068323,3.9,447.6660000000003,6.982500000000006,True,O=C1C=COC(CCc2cncs2)C1
CC(N=CCC(O)=CC=C[N+](=O)[O-])c1c[nH]c(CN2CCN(c3cnccn3)CC2)c1,0.208076118280177,4.45,425.4930000000002,2.881100000000001,True,c1c[nH]c(CN2CCN(c3cnccn3)CC2)c1
C[CH][C@@H](O)C[C@H](Cc1ccccc1)NC(=O)C(NC(=O)OCc1cncc(N)c1)C(C)C,0.4245804160695071,4.1,441.5520000000001,2.617290000000001,True,O=C(CNC(=O)OCc1cccnc1)NCCc1ccccc1
O=C1Nc2ccc(Cl)cc2[C@](C#CC2CC2)(C(F)(F)F)O1,0.7328090954055055,4.15,315.67799999999994,4.073100000000001,True,O=C1Nc2ccccc2C(C#CC2CC2)O1
C=C1C(C)C2C(=CCN1NC(=O)C(C)NC=CC=COC)C=CN2c1ccc([N+](=O)[O-])cc1,0.2705096048212731,4.3500000000000005,451.5270000000002,3.3720000000000017,True,C=C1CC2C(=CCN1)C=CN2c1ccccc1
C=C1[C]C[C@H](OOCC)[C](C[C@@H](O)[C@](C)([CH]O)C(=O)Cc2ccc(C)cc2)OOC1,0.444843987484903,4.0,418.48600000000016,3.2562900000000017,True,C=C1[C]CC[C](CCCC(=O)Cc2ccccc2)OOC1
C=CC=CC=CC[CH]C[C@H](O)CN1CC[C@@H](OCc2cc(F)ccc2F)C[C@H]1C(=O)NC(C)(C)C,0.3247993942980064,4.0,489.6270000000003,4.872890000000004,True,c1ccc(COC2CCNCC2)cc1
[CH]C1(C(C)=O)C=CC=CCN(PCc2ccccc2)C(=O)N1CCC=CC=CC(C)=O,0.3186144650922468,3.9,436.4920000000001,4.760490000000004,True,O=C1NCC=CC=CCN1PCc1ccccc1
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@@H]2CCCC[C@H]2C[C@H]1C(N)=O,0.4646950217581451,4.3,479.6210000000004,2.7686200000000003,True,O=C(N[C@H](CCN1CC[C@@H]2CCCC[C@H]2C1)Cc1ccccc1)c1ccccc1
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](C=O)CC(=O)NCC(N)=O,0.3862829495579877,4.05,421.49400000000026,0.6801000000000015,True,c1ccccc1
CC(=O)NCCOC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](C)C1,0.5620521988186519,4.0,377.4850000000002,1.1627000000000005,True,c1ccc(CCCCN2CCCC2)cc1
CC=CC(=CCC)[SH]1C=C(O)OC(CCc2ccc(O)cc2)(c2ccccc2)CC1=O,0.345818085913573,3.95,438.58900000000017,6.395300000000006,True,O=C1CC(CCc2ccccc2)(c2ccccc2)OC=CS1
C=CC=CC[CH]N(Cc1cccc(C(=O)c2ccccc2)c1)C(=O)NCN=CC=CC(C)=O,0.2198293427946748,3.9,442.5390000000002,4.896790000000005,True,O=C(c1ccccc1)c1ccccc1
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[CH]CC=CC=CCF,0.3575849751946431,3.85,435.5600000000002,3.1100900000000014,True,c1ccccc1
CC[CH]NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C,0.4461519510434562,3.8,451.63100000000026,4.447990000000003,True,c1ccc(CCCCCCc2ccccc2)cc1
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](N)C(N)=O,0.3371643546701167,4.2,456.5430000000002,0.8384000000000014,True,O=C(CNC(=O)OCc1ccccc1)NCCc1ccccc1
CCSC[CH]NCC[C](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.2795195853260818,3.9,498.7330000000004,5.585180000000006,True,[CH](CCCCc1ccccc1)Cc1ccccc1
O=C1N[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(F)c1,0.5575285093362449,4.2,434.51100000000014,3.295300000000002,True,O=C1N[C@H](Cc2ccccc2)CC[C@@H](Cc2ccccc2)N1Cc1ccccc1
C=CC=CC=CC[CH][C@H](O)[C@@H](O)[C@@H](Cc1ccccc1)N(C=O)Cc1ccc2nc(S)oc2c1,0.1941302715294689,4.15,477.60600000000017,4.300790000000004,True,c1ccc(CCNCc2ccc3ncoc3c2)cc1
COC=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[CH]CO[CH]CO,0.1691540061600684,4.15,496.6260000000002,1.4113799999999996,True,c1ccccc1
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(C)(F)F,0.524328481249238,4.1,460.5210000000001,4.279300000000004,True,O=C(CNC(=O)OCc1ccccc1)NCCc1ccccc1
CCCCC(=O)NCC=CCCC(=O)N[C@@H](CC1CCCCC1)[C@H](O)CC(=O)N[CH]C(C)CC,0.235471477861181,3.85,478.6980000000003,4.159490000000003,True,C1CCCCC1
CC(=O)N[CH]C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CCC(=O)O)c1ccccc1,0.4068993745563998,4.1,426.4930000000002,1.3539900000000005,True,c1ccc(CCCCNc2ccccc2)cc1
CN[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccccn2)C[C@H]1C(=O)NC(C)(C)C,0.4968708657332901,4.15,468.6420000000002,2.5375,True,c1ccc(CCCCN2CCC(OCc3ccccn3)CC2)cc1
C/C(C#N)=C(\O)[C@@H](NC(=O)OC(C)(C)C)C(=O)C(N)Cc1ccc(OC(N)=O)cc1,0.3823699254737423,4.15,418.45000000000016,1.8318800000000008,True,c1ccccc1
CCCC(CCc1ccccc1)CC(=O)CC(CC)c1c(O)oc2c(c1=O)CCCCCC2,0.4026874964965909,3.85,452.6350000000004,6.896400000000008,True,O=C(CCCCc1ccccc1)CCc1coc2c(c1=O)CCCCCC2
CC(C)(C)NC(=O)C=CC=C1C=CC(O)C=C1S(=O)(=O)c1cccc([N+](=O)[O-])c1,0.4298565984371571,4.2,418.4710000000002,2.5804000000000014,True,C=C1C=CCC=C1S(=O)(=O)c1ccccc1
CCN[CH][C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)(C)C,0.4179374551893357,4.0,454.5910000000001,3.187190000000001,True,O=C(CNC(=O)OCc1ccccc1)NCCc1ccccc1
N=C(CCc1ccccc1)C(=O)NC=CC=CCCc1c(O)oc2c(c1=O)CCCCCC2,0.3794521118420784,4.050000000000001,448.5630000000004,4.775670000000004,True,N=C(CCc1ccccc1)C(=O)NC=CC=CCCc1coc2c(c1=O)CCCCCC2
COC=CC=CCN[C@H](CC=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)OC)C(C)C)C(C)C,0.1620383040264162,3.9,425.5260000000002,0.704500000000001,True,
[CH]NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](O)CCCC(=O)O,0.3127225750701749,4.25,455.5330000000001,1.069290000000001,True,c1ccsc1
CC1CCCCCCc2c1oc(O)c(C(c1ccccc1)C1CC1)c2=O,0.7935857881582524,3.9,352.47400000000016,5.497400000000007,True,O=c1c(C(c2ccccc2)C2CC2)coc2c1CCCCCCC2
NC=CC=CCCNC(=O)N(Cc1ccc(N)c(N)n1)[C@H](Cc1ccccc1)[C@H](O)[CH]O,0.2289637364270981,4.2,439.5400000000001,1.682790000000001,True,c1ccc(CCNCc2ccccn2)cc1
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CC1CCCCC1)C(=O)C(C)(F)F,0.5426973588016153,4.1,452.5420000000003,4.616900000000004,True,O=C(CNC(=O)OCc1ccccc1)NCCC1CCCCC1
CC(C)[CH][CH]NC(=O)[C@@H]([CH]C(=O)N[C@@H](Cc1ccccc1)[C@@H](C)O)NC(=O)c1ccccc1,0.39775632090955,4.0,450.55900000000014,2.23587,True,O=C([CH]CNC(=O)c1ccccc1)NCCc1ccccc1
CN1C(=O)N(C)[C@H](Cc2ccccc2)[C@@H](O)[C@H](O)[C@H]1Cc1ccccc1,0.8818175713784434,3.95,354.4500000000001,1.928,True,O=C1N[C@H](Cc2ccccc2)CC[C@@H](Cc2ccccc2)N1
C=CC=CC=CC[CH]NC(=O)C[CH]NC(=O)CCCCCCCCCCCCCCCC(=O)NCCCCC,0.0695337400403536,3.6,543.8370000000002,7.778880000000009,True,
C[C](CC[CH]CC[C@H](O)COCC=O)CCC[C](C)CC[C](CC[CH]C(C)C)C(=O)O,0.1659639782984286,3.5,437.64100000000025,5.766350000000006,True,
CC=CC=CCNC(=O)C(F)(F)C(=O)C(Cc1ccccc1)NC(=O)COc1c(C)cccc1C,0.354005386088576,4.1,484.5430000000002,3.8626400000000025,True,O=C(COc1ccccc1)NCCc1ccccc1
[CH]Cc1sccc1CCCNC(=O)C[CH]C(=O)NCCCCCCCCCCCC(=O)N[CH]C(C)CC,0.1517030465368754,3.85,531.8070000000001,5.986170000000006,True,c1ccsc1
CC=CC(=CC(C)C)[SH]1C=C(O)OC(CCc2ccc(O)cc2)(C(C)C)CC1=O,0.3674097116730674,3.8,418.59900000000016,6.1406000000000045,True,O=C1CC(CCc2ccccc2)OC=CS1
CC=COCC(=O)N[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[CH]C(=O)N[CH][C@@H](C)CC,0.2344908992419715,4.05,459.5670000000002,0.9784700000000012,True,c1ccccc1
C=CC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N)c1C,0.2534176444503346,4.050000000000001,471.6010000000002,3.5828200000000026,True,O=C(N[C@H](CCCCc1ccccc1)Cc1ccccc1)c1ccccc1
CCC(C=CC(O)=CCC=CC=CCNC(=O)[CH]Cc1ccccc1)Cc1ccccc1,0.2896836855407116,3.6,428.5960000000002,6.319090000000006,True,O=C([CH]Cc1ccccc1)NCC=CC=CCC=CC=CCCc1ccccc1
O=C1NC(Cc2ccccc2)P(=O)(O)C(Cc2ccccc2)N1Cc1ccc(CO)cc1,0.4727822039718199,4.3,450.4750000000001,4.1121000000000025,True,O=C1NC(Cc2ccccc2)[PH](=O)C(Cc2ccccc2)N1Cc1ccccc1
CCCNC[C@@H](O)CC=CC=COCCCCCc1ccc(OCCC/C=C\C(=O)N[CH]C(C)C)cc1,0.0780190321978021,3.75,513.7430000000004,5.885690000000007,True,c1ccccc1
CNC(=O)C(CC(N)=O)NC(=O)c1ccccc1CCC(O)Cc1ccc(Cl)cc1C(N)=O,0.3225856467333317,4.3,474.9450000000003,0.6949000000000012,True,c1ccc(CCCCc2ccccc2)cc1
C=CC=CC(C#N)OC[C@@H](CC(N)Cc1ccc([N+](=O)[O-])cc1C)NC(=O)OC(C)(C)C,0.3010057293313046,4.05,444.5320000000002,3.7074000000000025,True,c1ccccc1
CCC(O)=C(C=C/C=C/C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCC=CC=COC)OC,0.1398497512116736,3.85,456.58300000000025,3.3191000000000006,True,c1ccccc1
CN(C)C=CC=CC[CH][C@H](O)[C@@H](O)[C@@H](Cc1cccc(C#N)c1)NCC=CC=CNN=CN,0.1184112186046224,3.95,451.59500000000014,1.5681700000000005,True,c1ccccc1
O=c1cc(-c2ccccc2)oc(O)c1C(SC1CCCC1)c1ccccc1,0.6115059631074307,4.0,378.4930000000002,5.777600000000005,True,O=c1cc(-c2ccccc2)occ1C(SC1CCCC1)c1ccccc1
O=C1N(CCCCO)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1CC1CC1,0.4842357566512501,4.2,452.59500000000025,2.850900000000001,True,O=C1N[C@H](Cc2ccccc2)CC[C@@H](Cc2ccccc2)N1CC1CC1
CN[C@H](Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cc(F)cc1C,0.3661505052236547,4.050000000000001,478.6080000000002,4.1305400000000025,True,O=C(COc1ccccc1)N[C@H](CCCCc1ccccc1)Cc1ccccc1
C=CC=CCNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,0.2460036200282289,4.0,479.6210000000002,3.357600000000001,True,O=C(CNC(=O)OCc1ccccc1)NCCc1ccccc1
COC(=O)N[CH]C(=O)NN(C[C](C)O)Cc1ccc(C2=C(O)C(=O)CCC2)cc1,0.4887020004230951,4.2,403.4350000000002,1.98408,True,O=C1C=C(c2ccccc2)CCC1
CCCCCC(CC(=O)C(Sc1cccc(Br)c1)=C(O)O)c1ccccc1,0.1750517427495627,3.8,449.4100000000001,7.149600000000005,True,C=C(Sc1ccccc1)C(=O)CCc1ccccc1
C=CC=CC=CC[CH]N(Cc1cccc(C(=O)Nc2cnccn2)c1)C(=O)NCCC=CC=CN,0.2938357537408948,4.1,471.58500000000015,4.509490000000004,True,O=C(Nc1cnccn1)c1ccccc1
COCCOC(=O)N[CH]C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC=O,0.1694273684551088,4.3,477.58200000000033,1.1524900000000011,True,c1ccc(CCCCNCC2CCCCC2)cc1
CCCC(=O)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,0.3495507978326577,4.1,483.60900000000026,2.942100000000001,True,O=C(CNC(=O)OCc1ccccc1)NCCc1ccccc1
CC1C[C@H](C(=O)NCCN)[C@@H]([C@H](NC(=O)c2ccccc2-c2ccccc2)C(=O)ON)S1,0.4414239515273471,4.3500000000000005,456.56800000000027,1.4540000000000004,True,O=C(NC[C@@H]1CCCS1)c1ccccc1-c1ccccc1
CC[C@H](C)[CH]NC(=O)[CH]C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[CH]CC=CNC,0.270740427027494,3.85,436.61700000000025,2.40937,True,C1CCCCC1
COC(=O)CCCOC=CC=CC=CCOCC(=O)N[C@@H](CC(C)C)C[C@H](O)[CH]Cc1ccccc1,0.1271210994866294,3.85,500.6560000000003,4.327790000000003,True,c1ccccc1
CC=CC[CH][C@H](O)[C@@H](O)[C@@H](Cc1ccc(-c2ccncc2)cc1)N(C=O)Cc1ccccc1,0.3248685797141392,3.95,443.5670000000001,4.210590000000003,True,c1ccc(CNCCc2ccc(-c3ccncc3)cc2)cc1
CCCCCN1C(=O)N(CCCCCCO)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.3383821314499287,4.050000000000001,496.6920000000004,4.411300000000004,True,O=C1N[C@H](Cc2ccccc2)CC[C@@H](Cc2ccccc2)N1
CC[CH]NC(=O)[C@H](CC(N)=O)NC(=O)CCCCCCCCCCCCCCC(=O)NCC(C)CC,0.1409725107617912,3.8,509.7560000000003,4.658290000000003,True,
COC[CH]OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.4196052033215844,4.3500000000000005,506.6890000000002,2.6036900000000003,True,c1ccc(CCCCN2CC[C@@H]3SCC[C@@H]3C2)cc1
CCOc1c(OC)cccc1C(=O)N/N=C(\C)C(Br)C(=O)N[C@@H](CCC(N)=O)C(=O)NC,0.1800705865893577,4.35,514.3770000000002,0.4594000000000015,True,c1ccccc1
COC=CC=CCC[CH][C@H](O)[C@@H](O)[C@@H](Cc1cccc(OC)c1)N(Cc1ccccc1)C(N)=O,0.2236372166618167,4.0,467.5860000000002,3.609790000000002,True,c1ccc(CCNCc2ccccc2)cc1
COC=CC=CS(=O)(=O)N(CC1CCCC1)C[C@@H](O)CN1CCC[C@H]1C(=O)NC(C)(C)C,0.35413514827003,4.2,471.6640000000002,2.222200000000001,True,C1CCC(CNCCCN2CCCC2)C1
CC=C(F)C=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CCC[C@H]1C(=O)NC(C)(C)C,0.4107274118013922,4.1,459.56200000000007,2.41,True,O=C(CCCc1ccccc1)N1CCCC1
C#CC=CC=C[CH]NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CNCCNCC=CN=CN(C)N=CC,0.0630424888988949,3.95,491.66000000000014,2.278590000000001,True,c1ccccc1
C=CC(F)=CC=CS(=O)(=O)[C@@H](CC=O)Cc1ccc2ccccc2c1,0.5218941071102721,3.8,358.4340000000001,4.307800000000004,True,c1ccc2ccccc2c1
CC(=O)NCCCOC=CC=CC[CH]C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.2212780808825105,3.85,459.6070000000003,4.080490000000003,True,c1ccccc1
C#CC(F)=CC=CCOCCC(O)C(O)C(COCc1ccccc1F)OCc1cccc(F)c1,0.2221728691195555,4.1,490.5180000000002,4.238100000000004,True,c1ccc(COCCOCc2ccccc2)cc1
O=CN([CH]CC=CC1=C(OCCNCc2scnc2CO)C=C1)CC#Cc1ccc([N+](=O)[O-])cc1,0.136509380591238,4.45,493.5650000000003,3.091890000000001,True,C(#Cc1ccccc1)CN[CH]CC=CC1=C(OCCNCc2cncs2)C=C1
O=C(Cc1cccc2ccccc12)Nc1ccccc1CNC[C@H](O)[C@@H](O)CN(S)Cc1ccccc1,0.1829198643769465,4.3,515.6790000000003,4.179400000000003,True,O=C(Cc1cccc2ccccc12)Nc1ccccc1CNCCCCNCc1ccccc1
COC=CC=CCCC(=O)NC[C@@H](O)[C@@H](Cc1ccccc1)N(C)Cc1ccc(O)c(OC)c1,0.2907620243528239,4.0,468.5940000000002,3.4175000000000013,True,c1ccc(CCNCc2ccccc2)cc1
CCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)S(=O)(=O)C=CC=COC,0.3148027026040749,4.1,486.6340000000002,3.494300000000002,True,O=C(NCCc1ccccc1)c1ccccc1
C[CH]CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[CH]CCN,0.3793919713083783,4.0,436.55600000000027,1.3348800000000007,True,O=C(CCc1ccccc1)NCCc1ccccc1
CC(C)[C@H](C)C(=O)NC(=O)[C@H](O)[C@H](O)[C@@H](O)[CH]Oc1ccc(-c2ccccc2)cc1,0.498181925389385,4.0,414.4780000000002,1.91179,True,c1ccc(-c2ccccc2)cc1
C=CC=CC=CC[CH]C[C@H](O)[C@H](Cc1ccccc1)NC(=O)C(NC(=O)N1CCNCC1)C(C)C,0.2574091560005809,4.0,481.6610000000002,2.9970900000000027,True,O=C(CNC(=O)N1CCNCC1)NCCc1ccccc1
C=CC=CCOC(=O)N[C@@H](CC1CCCCC1)C(O)C(O)[C@H](CC(C)C)C(=O)N[CH]CCSC,0.1879477478838001,3.95,497.7220000000004,4.208990000000004,True,C1CCCCC1
CC=CCO[CH]Cc1ccccc1C(=O)N[C@@H](CC=O)Cc1ccc(OCc2ccccc2)cc1,0.1921590055639653,3.95,470.5890000000002,5.492690000000006,True,O=C(NCCc1ccc(OCc2ccccc2)cc1)c1ccccc1
CC(C)(C)NC(=O)c1ccccc1CC(O)Cc1ccccc1C(=O)NC(C)(C)C,0.6760155134456313,3.8,410.55800000000016,3.889300000000003,True,c1ccc(CCCc2ccccc2)cc1
C=NC=CC=CC=CCNCCNC[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1COOC[C@H]1O,0.1018199269412322,4.2,486.6130000000003,0.9097000000000016,True,O=C(CCc1ccccc1)N[C@@H]1CCOOC1
CC(C)(c1ccc(O)cc1)N1Cc2cccc(c2)C(C(=O)OCc2ccccc2)CC1=O,0.5868324925428567,4.1,429.5160000000002,4.886800000000004,True,O=C(OCc1ccccc1)C1CC(=O)N(Cc2ccccc2)Cc2cccc1c2
